harvest,location,point,spp,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl
gas_line,interior,836,bta,0,0,0,0,2025.6716964119687,0,0,0
gas_line,interior,836,sp,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,837,sm,0,0,0,0,1012.8358482059843,3081.27172487554,0,0
gas_line,interior,837,bta,0,0,0,0,0,3081.27172487554,0,0
gas_line,interior,837,pc,0,0,0,0,0,1155.4768968283274,0,0
gas_line,interior,837,sp,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,838,rm,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,838,svb,0,0,0,0,3038.507544617953,385.1589656094425,0,0
gas_line,interior,838,pb,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,838,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,838,bc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,838,ro,0,0,0,0,3038.507544617953,0,0,0
gas_line,interior,839,rm,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,839,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,839,qa,3038.507544617953,1540.63586243777,0,0,0,3081.27172487554,770.317931218885,0
gas_line,interior,839,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,839,bc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,840,stm,0,0,0,0,6077.015089235906,770.317931218885,0,0
gas_line,interior,840,sm,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,840,ah,0,0,0,0,2025.6716964119687,0,0,0
gas_line,interior,840,ab,0,0,0,0,5064.179241029922,0,0,0
gas_line,interior,840,qa,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,841,pb,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,841,qa,5064.179241029922,0,0,0,2025.6716964119687,1540.63586243777,0,0
gas_line,interior,841,pc,4051.3433928239374,0,0,0,0,5392.225518532195,0,0
gas_line,interior,841,ro,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,842,stm,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,842,sm,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,842,svb,1012.8358482059843,0,0,0,0,1540.63586243777,0,0
gas_line,interior,842,wa,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,842,pc,0,0,0,0,0,0,385.1589656094425,0
gas_line,interior,842,bc,0,0,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,842,ro,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,843,sm,0,0,0,0,0,0,385.1589656094425,0
gas_line,interior,843,wa,0,0,0,0,0,3851.5896560944248,0,0
gas_line,interior,843,pc,0,0,0,0,0,0,1540.63586243777,0
gas_line,interior,844,stm,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,844,wa,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,844,ba,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,845,wa,1012.8358482059843,0,0,0,1012.8358482059843,770.317931218885,0,0
gas_line,interior,845,bta,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,846,bta,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,846,pc,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
gas_line,interior,847,rm,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,847,sm,4051.3433928239374,0,0,0,0,0,0,0
gas_line,interior,847,wa,1012.8358482059843,0,0,0,0,1925.7948280472124,385.1589656094425,0
gas_line,interior,847,pc,0,0,0,0,0,385.1589656094425,770.317931218885,0
gas_line,interior,847,bc,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,interior,847,ro,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,847,ba,1012.8358482059843,0,0,0,0,385.1589656094425,0,0
gas_line,interior,848,sb,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,848,bta,2025.6716964119687,0,0,0,0,1925.7948280472124,0,0
gas_line,interior,849,sb,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,849,ab,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,849,eh,0,0,0,0,0,3081.27172487554,0,0
gas_line,interior,849,bta,0,385.1589656094425,0,0,0,0,0,0
gas_line,interior,849,pc,0,0,0,0,0,0,1540.63586243777,0
gas_line,interior,849,ro,2025.6716964119687,0,0,0,0,0,0,0
gas_line,interior,850,rm,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,850,sb,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,850,wa,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,850,bta,0,0,0,0,2025.6716964119687,385.1589656094425,0,0
gas_line,interior,851,sm,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,851,wa,3038.507544617953,0,0,0,0,770.317931218885,0,0
gas_line,interior,851,bta,0,0,0,0,1012.8358482059843,770.317931218885,0,0
gas_line,interior,851,unk,0,0,0,0,0,0,0,0
gas_line,interior,852,sm,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,852,wa,0,0,0,0,0,3851.5896560944248,0,0
gas_line,interior,852,bta,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,853,sm,2025.6716964119687,0,0,0,1012.8358482059843,1155.4768968283274,0,0
gas_line,interior,853,wa,4051.3433928239374,0,0,0,2025.6716964119687,1155.4768968283274,0,0
gas_line,interior,853,bta,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,853,ba,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,854,ab,26333.732053355594,0,0,0,6077.015089235906,1155.4768968283274,0,0
gas_line,interior,854,pc,0,0,0,0,0,1925.7948280472124,385.1589656094425,0
gas_line,interior,855,wa,5064.179241029922,0,0,0,2025.6716964119687,0,0,0
gas_line,interior,855,pc,0,0,0,0,0,2310.953793656655,0,0
gas_line,interior,856,mia,0,0,0,0,0,0,0,0
gas_line,interior,857,wa,2025.6716964119687,0,0,0,4051.3433928239374,385.1589656094425,0,0
gas_line,interior,857,unk,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,858,sb,0,0,0,0,6077.015089235906,0,0,0
gas_line,interior,858,bta,4051.3433928239374,0,0,0,7089.85093744189,1925.7948280472124,0,0
gas_line,interior,859,sm,0,0,0,0,0,1925.7948280472124,0,0
gas_line,interior,859,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,859,bta,1012.8358482059843,770.317931218885,0,0,3038.507544617953,3081.27172487554,0,0
gas_line,interior,859,pc,0,0,0,0,0,2310.953793656655,770.317931218885,0
gas_line,interior,860,sm,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,860,svb,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,860,wa,1012.8358482059843,0,0,0,1012.8358482059843,1155.4768968283274,0,0
gas_line,interior,860,bta,10128.358482059844,0,0,0,7089.85093744189,10784.45103706439,770.317931218885,0
gas_line,interior,860,pc,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,861,wa,3038.507544617953,0,0,0,0,1155.4768968283274,0,0
gas_line,interior,861,bta,0,0,0,0,0,0,385.1589656094425,0
gas_line,interior,862,ab,2025.6716964119687,0,0,0,0,0,0,0
gas_line,interior,863,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,863,unk,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,865,sm,7089.85093744189,0,0,0,0,0,0,0
gas_line,interior,865,sb,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,865,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,865,bta,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,865,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,865,unk,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,867,sb,0,0,0,0,3038.507544617953,385.1589656094425,0,0
gas_line,interior,867,ab,0,0,0,0,6077.015089235906,770.317931218885,0,0
gas_line,interior,868,sm,0,0,0,0,0,1540.63586243777,0,0
gas_line,interior,868,wa,1012.8358482059843,0,0,0,2025.6716964119687,1155.4768968283274,0,0
gas_line,interior,869,sb,5064.179241029922,0,0,0,0,385.1589656094425,0,0
gas_line,interior,869,wa,3038.507544617953,0,0,0,2025.6716964119687,0,0,0
gas_line,interior,869,bta,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,870,sm,0,0,0,0,5064.179241029922,385.1589656094425,0,0
gas_line,interior,870,bta,0,0,0,0,0,770.317931218885,0,0
gas_line,interior,871,sb,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,871,pb,3038.507544617953,0,0,0,0,770.317931218885,0,0
gas_line,interior,871,bta,15192.537723089765,0,0,0,0,5392.225518532195,770.317931218885,0
gas_line,interior,871,pc,1012.8358482059843,0,0,0,0,3466.4306904849823,1540.63586243777,0
gas_line,interior,872,ab,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,872,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,872,bta,0,0,0,0,0,3081.27172487554,0,0
gas_line,interior,872,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,872,bc,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,873,mia,0,0,0,0,0,0,0,0
gas_line,interior,874,mia,0,0,0,0,0,0,0,0
gas_line,interior,875,stm,0,0,0,0,3038.507544617953,0,0,0
gas_line,interior,875,sb,0,0,0,0,0,385.1589656094425,0,0
gas_line,interior,875,wa,0,0,0,0,3038.507544617953,0,0,0
gas_line,interior,875,yp,0,0,0,0,11141.194330265827,0,0,0
gas_line,interior,875,pc,0,0,0,0,0,1155.4768968283274,385.1589656094425,0
gas_line,interior,875,bc,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,876,sb,3038.507544617953,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,876,ab,3038.507544617953,0,0,0,0,0,0,0
gas_line,interior,876,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,877,sb,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,877,ro,0,0,0,0,1012.8358482059843,0,0,0
gas_line,interior,878,stm,0,385.1589656094425,0,0,0,1155.4768968283274,0,0
gas_line,interior,878,rm,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,878,sm,1012.8358482059843,0,0,0,0,0,0,0
gas_line,interior,878,wa,3038.507544617953,0,0,0,4051.3433928239374,5007.066552922752,0,0
gas_line,interior,878,bta,0,0,0,0,0,2696.1127592660973,770.317931218885,0
gas_line,interior,878,unk,0,0,0,0,0,2310.953793656655,0,0
gas_line,interior,879,bta,4051.3433928239374,0,0,0,5064.179241029922,3081.27172487554,0,0
gas_line,interior,879,pc,2025.6716964119687,0,0,0,3038.507544617953,0,770.317931218885,0
gas_line,interior,879,ro,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,801,sm,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,801,bta,1012.8358482059843,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,801,bc,0,0,0,0,0,1155.4768968283274,0,0
gas_line,perimeter,802,sm,3038.507544617953,385.1589656094425,0,0,0,385.1589656094425,0,0
gas_line,perimeter,802,wa,22282.388660531655,385.1589656094425,0,0,0,0,0,0
gas_line,perimeter,802,bta,0,0,0,0,0,1925.7948280472124,0,0
gas_line,perimeter,802,bc,1012.8358482059843,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,802,ba,0,0,0,0,0,1540.63586243777,0,0
gas_line,perimeter,803,ab,0,0,0,0,8102.686785647875,0,0,0
gas_line,perimeter,803,wa,0,0,0,0,1012.8358482059843,1540.63586243777,0,0
gas_line,perimeter,804,sm,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,804,wa,1012.8358482059843,0,0,0,2025.6716964119687,1540.63586243777,0,0
gas_line,perimeter,804,bc,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,805,pb,1012.8358482059843,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,805,ab,9115.52263385386,0,0,0,5064.179241029922,0,0,0
gas_line,perimeter,805,wa,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,805,bta,0,0,0,0,0,1155.4768968283274,0,0
gas_line,perimeter,805,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,805,bc,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,806,sb,0,385.1589656094425,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,806,ab,7089.85093744189,0,0,0,0,0,0,0
gas_line,perimeter,806,bta,0,0,0,0,2025.6716964119687,0,0,0
gas_line,perimeter,806,pc,2025.6716964119687,0,0,0,0,1540.63586243777,770.317931218885,0
gas_line,perimeter,807,rm,1012.8358482059843,0,0,0,0,0,0,0
gas_line,perimeter,807,sm,3038.507544617953,0,0,0,3038.507544617953,385.1589656094425,0,0
gas_line,perimeter,807,bta,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,807,pc,4051.3433928239374,385.1589656094425,0,0,0,1540.63586243777,385.1589656094425,0
gas_line,perimeter,808,stm,2025.6716964119687,0,0,0,3038.507544617953,1540.63586243777,0,0
gas_line,perimeter,808,rm,1012.8358482059843,0,0,0,0,0,0,0
gas_line,perimeter,808,sm,1012.8358482059843,0,0,0,0,1540.63586243777,0,0
gas_line,perimeter,808,sb,0,0,0,0,0,1540.63586243777,2310.953793656655,385.1589656094425
gas_line,perimeter,808,ab,3038.507544617953,0,0,0,3038.507544617953,385.1589656094425,0,0
gas_line,perimeter,808,wa,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,809,sb,0,0,0,0,5064.179241029922,385.1589656094425,0,0
gas_line,perimeter,809,pc,1012.8358482059843,0,0,0,0,4236.748621703868,0,0
gas_line,perimeter,811,sb,6077.015089235906,0,0,0,4051.3433928239374,20798.584142909895,0,0
gas_line,perimeter,811,ab,18231.04526770772,0,0,0,18231.04526770772,385.1589656094425,0,0
gas_line,perimeter,811,bta,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,811,pc,8102.686785647875,0,0,0,2025.6716964119687,385.1589656094425,0,0
gas_line,perimeter,812,sb,1012.8358482059843,0,0,0,1012.8358482059843,3466.4306904849823,0,0
gas_line,perimeter,812,ab,5064.179241029922,0,0,0,9115.52263385386,0,0,0
gas_line,perimeter,812,yp,1012.8358482059843,0,0,0,4051.3433928239374,770.317931218885,0,0
gas_line,perimeter,812,bta,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,812,pc,0,0,0,0,0,1155.4768968283274,0,0
gas_line,perimeter,813,gb,0,0,0,0,0,0,385.1589656094425,0
gas_line,perimeter,813,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,813,ro,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,814,mia,0,0,0,0,0,0,0,0
