describ,harvest,season,TRMT,spp,tpa,tpha,wall_denom,points_occupied,age,PCT_pts_present
dsrd_exp_gt4.5ft,gas_line,2020,outside,rm,271.8769169007825,671.5359847449328,17,4,4,23.52941176470588
dsrd_exp_gt4.5ft,gas_line,2020,outside,bc,67.96922922519529,167.8839961862324,17,1,4,5.88235294117647
dsrd_exp_gt4.5ft,gas_line,2020,outside,wa,45.31281948346382,111.92266412415565,17,1,4,5.88235294117647
dsrd_exp_gt4.5ft,gas_line,2020,inside,wa,485.2002553781279,1198.444630783976,77,25,4,32.467532467532465
dsrd_exp_gt4.5ft,gas_line,2020,inside,sm,300.1238693060588,741.3059571859653,77,20,4,25.97402597402597
dsrd_exp_gt4.5ft,gas_line,2020,inside,rm,235.09703095641274,580.6896664623396,77,8,4,10.38961038961039
dsrd_exp_gt4.5ft,gas_line,2020,inside,bc,65.02683834964591,160.6162907236254,77,7,4,9.090909090909092
dsrd_exp_gt4.5ft,gas_line,2020,inside,ba,55.022709372777385,135.90609215076017,77,4,4,5.194805194805195
dsrd_exp_gt4.5ft,gas_line,2020,inside,yp,25.01032244217156,61.77549643216376,77,1,4,1.2987012987012987
dsrd_exp_gt4.5ft,gas_line,2020,inside,ro,15.006193465302937,37.065297859298255,77,2,4,2.5974025974025974
dsrd_exp_gt4.5ft,gas_line,2020,inside,yb,10.004128976868635,24.710198572865533,77,1,4,1.2987012987012987
dsrd_exp_gt4.5ft,gas_line,2021,outside,rm,385.158965609442,951.3426450553219,17,5,5,29.411764705882355
dsrd_exp_gt4.5ft,gas_line,2021,outside,wa,67.9692292251957,167.8839961862334,17,2,5,11.76470588235294
dsrd_exp_gt4.5ft,gas_line,2021,outside,bc,67.96922922519529,167.8839961862324,17,1,5,5.88235294117647
dsrd_exp_gt4.5ft,gas_line,2021,outside,ro,45.31281948346382,111.92266412415565,17,1,5,5.88235294117647
dsrd_exp_gt4.5ft,gas_line,2021,inside,wa,645.2663190080261,1593.8078079498248,77,30,5,38.961038961038966
dsrd_exp_gt4.5ft,gas_line,2021,inside,sm,350.14451419040194,864.8569500502929,77,21,5,27.27272727272727
dsrd_exp_gt4.5ft,gas_line,2021,inside,rm,240.0990954448469,593.044765748772,77,12,5,15.584415584415584
dsrd_exp_gt4.5ft,gas_line,2021,inside,bc,95.039225280252,234.74688644222246,77,10,5,12.987012987012985
dsrd_exp_gt4.5ft,gas_line,2021,inside,ba,70.0289028380804,172.97139001005863,77,6,5,7.792207792207792
dsrd_exp_gt4.5ft,gas_line,2021,inside,yp,55.02270937277748,135.9060921507604,77,3,5,3.896103896103896
dsrd_exp_gt4.5ft,gas_line,2021,inside,ro,35.01445141904011,86.48569500502907,77,5,5,6.493506493506493
dsrd_exp_gt4.5ft,gas_line,2021,inside,bl,5.002064488434312,12.355099286432752,77,1,5,1.2987012987012987
dsrd_exp_gt4.5ft,gas_line,2022,outside,rm,430.4717850929049,1063.2653091794753,17,6,6,35.294117647058826
dsrd_exp_gt4.5ft,gas_line,2022,outside,bc,158.59486819212307,391.72932443454397,17,2,6,11.76470588235294
dsrd_exp_gt4.5ft,gas_line,2022,outside,wa,113.28204870865906,279.8066603103879,17,2,6,11.76470588235294
dsrd_exp_gt4.5ft,gas_line,2022,outside,ro,45.31281948346377,111.92266412415552,17,2,6,11.76470588235294
dsrd_exp_gt4.5ft,gas_line,2022,inside,wa,790.3261891726207,1952.1056872563734,77,34,6,44.15584415584416
dsrd_exp_gt4.5ft,gas_line,2022,inside,sm,385.1589656094417,951.3426450553211,77,23,6,29.87012987012987
dsrd_exp_gt4.5ft,gas_line,2022,inside,rm,355.1465786788363,877.2120493367258,77,16,6,20.77922077922078
dsrd_exp_gt4.5ft,gas_line,2022,inside,bc,95.039225280252,234.74688644222246,77,10,6,12.987012987012985
dsrd_exp_gt4.5ft,gas_line,2022,inside,ba,90.0371607918176,222.39178715578947,77,7,6,9.090909090909092
dsrd_exp_gt4.5ft,gas_line,2022,inside,yp,75.03096732651463,185.32648929649116,77,4,6,5.194805194805195
dsrd_exp_gt4.5ft,gas_line,2022,inside,ro,75.03096732651453,185.32648929649088,77,11,6,14.285714285714285
dsrd_exp_gt4.5ft,recknagel,2020,inside,rm,40.54304901152026,100.14133105845505,38,1,1,2.631578947368421
dsrd_exp_gt4.5ft,recknagel,2021,inside,rm,182.44372055184084,450.6359897630469,38,4,2,10.526315789473683
dsrd_exp_gt4.5ft,recknagel,2021,inside,sm,111.49338478168052,275.3886604107509,38,3,2,7.894736842105263
dsrd_exp_gt4.5ft,recknagel,2021,inside,ro,40.54304901152026,100.14133105845505,38,1,2,2.631578947368421
dsrd_exp_gt4.5ft,recknagel,2021,inside,bc,40.543049011520054,100.14133105845454,38,2,2,5.263157894736842
dsrd_exp_gt4.5ft,recknagel,2022,inside,sm,222.98676956336124,550.7773208215023,38,7,3,18.421052631578945
dsrd_exp_gt4.5ft,recknagel,2022,inside,rm,222.9867695633612,550.7773208215023,38,7,3,18.421052631578945
dsrd_exp_gt4.5ft,recknagel,2022,inside,wa,101.35762252880045,250.3533276461371,38,4,3,10.526315789473683
dsrd_exp_gt4.5ft,recknagel,2022,inside,bc,81.08609802304011,200.28266211690908,38,4,3,10.526315789473683
dsrd_exp_gt4.5ft,recknagel,2022,inside,ro,50.67881126440031,125.1766638230688,38,2,3,5.263157894736842
dsrd_exp_gt4.5ft,recknagel,2022,inside,ba,10.135762252880053,25.035332764613734,38,1,3,2.631578947368421
dsrd_exp_gt4.5ft,red_pine,2019,outside,co,13.281343641704897,32.8049187950111,29,1,3,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2019,inside,rm,398.9146429526364,985.3191680930121,28,10,3,35.714285714285715
dsrd_exp_gt4.5ft,red_pine,2019,inside,wa,123.80109608874908,305.78870733921025,28,3,3,10.714285714285714
dsrd_exp_gt4.5ft,red_pine,2019,inside,ro,68.77838671597186,169.8826151884505,28,3,3,10.714285714285714
dsrd_exp_gt4.5ft,red_pine,2019,inside,bc,13.755677343194359,33.976523037690065,28,1,3,3.571428571428571
dsrd_exp_gt4.5ft,red_pine,2020,outside,ro,66.40671820852431,164.02459397505504,29,1,4,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2020,outside,co,53.12537456681965,131.21967518004456,29,1,4,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2020,outside,rm,26.562687283409826,65.60983759002228,29,1,4,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2020,inside,rm,467.6930296686086,1155.2017832814631,28,11,4,39.285714285714285
dsrd_exp_gt4.5ft,red_pine,2020,inside,wa,357.64761092305315,883.3895989799413,28,7,4,25
dsrd_exp_gt4.5ft,red_pine,2020,inside,ro,123.80109608874903,305.78870733921013,28,6,4,21.428571428571427
dsrd_exp_gt4.5ft,red_pine,2020,inside,bc,110.04541874555473,271.8121843015202,28,2,4,7.142857142857142
dsrd_exp_gt4.5ft,red_pine,2020,inside,co,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
dsrd_exp_gt4.5ft,red_pine,2021,outside,rm,225.78284190898307,557.6836195151883,29,5,5,17.24137931034483
dsrd_exp_gt4.5ft,red_pine,2021,outside,co,92.96940549193414,229.63443156507734,29,2,5,6.896551724137931
dsrd_exp_gt4.5ft,red_pine,2021,outside,ro,66.40671820852431,164.02459397505504,29,1,5,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2021,outside,bc,13.281343641704897,32.8049187950111,29,1,5,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2021,outside,wa,13.281343641704897,32.8049187950111,29,1,5,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2021,inside,rm,646.5168351301353,1596.8965827714342,28,11,5,39.285714285714285
dsrd_exp_gt4.5ft,red_pine,2021,inside,wa,508.96006169819134,1257.1313523945328,28,11,5,39.285714285714285
dsrd_exp_gt4.5ft,red_pine,2021,inside,ro,192.57948280472087,475.67132252766055,28,10,5,35.714285714285715
dsrd_exp_gt4.5ft,red_pine,2021,inside,bc,123.80109608874912,305.7887073392103,28,2,5,7.142857142857142
dsrd_exp_gt4.5ft,red_pine,2021,inside,co,27.511354686388717,67.95304607538013,28,2,5,7.142857142857142
dsrd_exp_gt4.5ft,red_pine,2021,inside,sm,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
dsrd_exp_gt4.5ft,red_pine,2021,inside,wo,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
dsrd_exp_gt4.5ft,red_pine,2022,outside,rm,491.4097147430811,1213.7819954154104,29,8,6,27.586206896551722
dsrd_exp_gt4.5ft,red_pine,2022,outside,ro,185.9388109838688,459.268863130156,29,4,6,13.793103448275861
dsrd_exp_gt4.5ft,red_pine,2022,outside,co,53.125374566819374,131.21967518004388,29,2,6,6.896551724137931
dsrd_exp_gt4.5ft,red_pine,2022,outside,bc,13.281343641704897,32.8049187950111,29,1,6,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2022,outside,wa,13.281343641704897,32.8049187950111,29,1,6,3.4482758620689653
dsrd_exp_gt4.5ft,red_pine,2022,inside,rm,1609.4142491537375,3975.253195409732,28,15,6,53.57142857142857
dsrd_exp_gt4.5ft,red_pine,2022,inside,wa,729.050899189301,1800.7557209975735,28,13,6,46.42857142857143
dsrd_exp_gt4.5ft,red_pine,2022,inside,ro,371.4032882662477,917.3661220176319,28,15,6,53.57142857142857
dsrd_exp_gt4.5ft,red_pine,2022,inside,bc,137.5567734319433,339.7652303768999,28,3,6,10.714285714285714
dsrd_exp_gt4.5ft,red_pine,2022,inside,co,41.267032029583106,101.92956911307027,28,2,6,7.142857142857142
dsrd_exp_gt4.5ft,red_pine,2022,inside,sm,13.755677343194359,33.976523037690065,28,1,6,3.571428571428571
dsrd_exp_gt4.5ft,red_pine,2022,inside,wo,13.755677343194359,33.976523037690065,28,1,6,3.571428571428571
dsrd_exp_gt4.5ft,red_pine,2022,inside,wp,13.755677343194359,33.976523037690065,28,1,6,3.571428571428571
dsrd_exp_gt4.5ft,sta_rd,2019,inside,ba,164.16611648927045,405.490307728498,61,4,2,6.557377049180328
dsrd_exp_gt4.5ft,sta_rd,2019,inside,rm,56.82673263090134,140.36202959832633,61,3,2,4.918032786885246
dsrd_exp_gt4.5ft,sta_rd,2020,inside,ba,94.71122105150224,233.93671599721057,61,3,3,4.918032786885246
dsrd_exp_gt4.5ft,sta_rd,2020,inside,rm,56.82673263090134,140.36202959832633,61,3,3,4.918032786885246
dsrd_exp_gt4.5ft,sta_rd,2021,outside,wa,90.62563896692761,223.84532824831123,34,2,4,5.88235294117647
dsrd_exp_gt4.5ft,sta_rd,2021,outside,rm,45.31281948346382,111.92266412415565,34,2,4,5.88235294117647
dsrd_exp_gt4.5ft,sta_rd,2021,inside,ba,101.02530245493573,249.5324970636913,61,3,4,4.918032786885246
dsrd_exp_gt4.5ft,sta_rd,2021,inside,rm,75.76897684120154,187.14937279776782,61,4,4,6.557377049180328
dsrd_exp_gt4.5ft,sta_rd,2021,inside,wa,18.942244210300426,46.78734319944206,61,3,4,4.918032786885246
dsrd_exp_gt4.5ft,sta_rd,2021,inside,sm,12.628162806866966,31.191562132961412,61,1,4,1.639344262295082
dsrd_exp_gt4.5ft,sta_rd,2021,inside,bc,6.314081403433476,15.595781066480686,61,1,4,1.639344262295082
dsrd_exp_gt4.5ft,sta_rd,2022,outside,rm,90.62563896692741,223.84532824831072,34,2,5,5.88235294117647
dsrd_exp_gt4.5ft,sta_rd,2022,outside,wa,33.984614612597824,83.94199809311664,34,3,5,8.823529411764707
dsrd_exp_gt4.5ft,sta_rd,2022,outside,ba,11.328204870865942,27.98066603103888,34,1,5,2.941176470588235
dsrd_exp_gt4.5ft,sta_rd,2022,inside,ba,157.85203508583697,389.8945266620174,61,5,5,8.19672131147541
dsrd_exp_gt4.5ft,sta_rd,2022,inside,wa,119.96754666523614,296.3198402631333,61,10,5,16.39344262295082
dsrd_exp_gt4.5ft,sta_rd,2022,inside,rm,82.08305824463527,202.74515386424915,61,4,5,6.557377049180328
dsrd_exp_gt4.5ft,sta_rd,2022,inside,bc,25.256325613733917,62.38312426592279,61,3,5,4.918032786885246
